year,temp,yearsBefore2019
-233734.86,-3.95,235753.86
-233863.89,-3.6,235882.89
-233989.84,-3.31,236008.84
-234111.38,-2.73,236130.38
-234227.55,-2.08,236246.55
-234339.79,-3.13,236358.79
-234459.37,-2.61,236478.37
-234574.75,-2.85,236593.75
-234691.6,-2.11,236710.6
-234801.76,-2.83,236820.76
-234917.76,-2.41,236936.76
-235031.06,-2.8,237050.06
-235147.88,-3.07,237166.88
-235267.02,-2.39,237286.02
-235382.04,-2.43,237401.04
-235494.89,-2.13,237513.89
-235605.58,-2.89,237624.58
-235722.66,-2.74,237741.66
-235839.96,-2.59,237858.96
-235954.05,-1.99,237973.05
-236063.03,-2.01,238082.03
-236171.97,-2.45,238190.97
-236284.9,-2.91,238303.9
-236402.28,-2.09,238421.28
-236512.71,-2.33,238531.71
-236624.29,-1.86,238643.29
-236735.39,-2.5,238754.39
-236839.06,-1.58,238858.06
-236946.14,-1.78,238965.14
-237050.45,-1.65,239069.45
-237160.97,-2.41,239179.97
-237275.07,-2.38,239294.07
-237378.05,-1.41,239397.05
-237489.38,-2.39,239508.38
-237603.24,-2.62,239622.24
-237713.37,-2.26,239732.37
-237818.89,-1.87,239837.89
-237915.71,-0.57,239934.71
-238011.05,-1.12,240030.05
-238110.53,-1.59,240129.53
-238213.42,-0.99,240232.42
-238312.43,-1.0,240331.43
-238410.41,-0.72,240429.41
-238506.85,-1.06,240525.85
-238605.48,-1.22,240624.48
-238705.15,-0.81,240724.15
-238801.53,-0.26,240820.53
-238893.63,-0.52,240912.63
-238987.25,-0.56,241006.25
-239080.95,-0.01,241099.95
-239170.22,0.29,241189.22
-239257.13,0.38,241276.13
-239343.16,0.38,241362.16
-239428.5,1.03,241447.5
-239510.79,0.09,241529.79
-239597.15,1.17,241616.15
-239677.9,0.51,241696.9
-239760.58,1.72,241779.58
-239837.32,2.46,241856.32
-239907.58,2.56,241926.58
-239977.53,2.2,241996.53
-240049.34,1.98,242068.34
-240121.74,2.73,242140.74
-240191.06,1.96,242210.06
-240263.98,2.21,242282.98
-240335.8,2.71,242354.8
-240404.7,2.31,242423.7
-240475.13,2.42,242494.13
-240545.58,2.06,242564.58
-240618.17,1.84,242637.17
-240691.94,1.91,242710.94
-240765.48,1.89,242784.48
-240839.15,1.08,242858.15
-240917.16,2.2,242936.16
-240989.88,1.81,243008.88
-241064.16,1.57,243083.16
-241139.61,1.14,243158.61
-241218.78,0.74,243237.78
-241300.18,0.63,243319.18
-241382.67,0.36,243401.67
-241464.48,1.01,243483.48
-241544.51,0.99,243563.51
-241624.02,1.19,243643.02
-241703.0,0.87,243722.0
-241785.37,0.21,243804.37
-241871.33,-0.12,243890.33
-241959.48,-0.21,243978.48
-242048.59,-0.36,244067.59
-242138.91,-1.25,244157.91
-242237.17,-1.66,244256.17
-242339.39,-2.32,244358.39
-242447.96,-2.13,244466.96
-242554.55,-1.83,244573.55
-242659.28,-2.41,244678.28
-242768.24,-2.42,244787.24
-242878.45,-3.05,244897.45
-242994.32,-2.83,245013.32
-243108.93,-3.21,245127.93
-243226.97,-3.45,245245.97
-243347.8,-3.43,245366.8
-243469.84,-4.49,245488.84
-243601.56,-3.77,245620.56
-243727.42,-4.22,245746.42
-243858.2,-5.07,245877.2
-243998.01,-4.42,246017.01
-244131.73,-5.22,246150.73
-244275.09,-5.68,246294.09
-244424.64,-5.92,246443.64
-244578.04,-6.4,246597.04
-244738.22,-7.56,246757.22
-244911.65,-6.94,246930.65
-245081.07,-6.8,247100.07
-245248.24,-7.22,247267.24
-245415.64,-6.01,247434.64
-245571.74,-5.52,247590.74
-245726.94,-5.99,247745.94
-245882.06,-6.58,247901.06
-246041.75,-5.67,248060.75
-246192.37,-5.66,248211.37
-246342.75,-5.6,248361.75
-246492.64,-6.29,248511.64
-246651.65,-5.85,248670.65
-246805.4,-5.97,248824.4
-246961.13,-6.65,248980.13
-247125.47,-6.26,249144.47
-247285.43,-6.32,249304.43
-247446.28,-6.95,249465.28
-247616.34,-6.91,249635.34
-247786.38,-7.43,249805.38
-247964.66,-7.32,249983.66
-248141.73,-7.93,250160.73
-248328.5,-7.29,250347.5
-248505.82,-7.76,250524.82
-248686.52,-7.8,250705.52
-248871.55,-7.49,250890.55
-249052.02,-7.46,251071.02
-249231.69,-7.45,251250.69
-249407.62,-7.23,251426.62
-249583.54,-7.54,251602.54
-249768.7,-8.29,251787.7
-249965.34,-8.57,251984.34
-250165.06,-8.28,252184.06
-250360.36,-8.12,252379.36
-250553.06,-8.33,252572.06
-250748.7,-7.6,252767.7
-250933.02,-8.33,252952.02
-251128.97,-7.89,253147.97
-251318.84,-8.48,253337.84
-251517.9,-8.38,253536.9
-251715.28,-7.68,253734.28
-251901.57,-7.55,253920.57
-252085.04,-7.48,254104.04
-252266.99,-7.17,254285.99
-252444.82,-7.99,254463.82
-252635.94,-8.2,254654.94
-252831.1,-7.77,254850.1
-253018.85,-7.47,255037.85
-253202.22,-7.85,255221.22
-253391.35,-7.88,255410.35
-253581.37,-7.72,255600.37
-253769.46,-8.92,255788.46
-253967.43,-7.99,255986.43
-254160.01,-7.71,256179.01
-254347.65,-7.69,256366.65
-254530.06,-7.12,256549.06
-254707.57,-6.99,256726.57
-254883.37,-7.68,256902.37
-255069.86,-7.16,257088.86
-255248.65,-6.93,257267.65
-255424.62,-8.13,257443.62
-255618.36,-7.29,257637.36
-255800.07,-6.98,257819.07
-255976.34,-7.17,257995.34
-256154.86,-6.82,258173.86
-256328.43,-6.59,258347.43
-256497.98,-6.02,258516.98
-256660.03,-6.7,258679.03
-256831.29,-7.43,258850.29
-257014.56,-7.2,259033.56
-257195.11,-7.51,259214.11
-257381.14,-8.38,259400.14
-257581.86,-7.36,259600.86
-257765.75,-7.27,259784.75
-257947.91,-7.35,259966.91
-258135.27,-7.99,260154.27
-258330.53,-8.42,260349.53
-258533.39,-7.96,260552.39
-258728.54,-8.06,260747.54
-258923.94,-6.68,260942.94
-259098.58,-7.29,261117.58
-259281.22,-7.01,261300.22
-259460.54,-7.46,261479.54
-259646.83,-7.95,261665.83
-259842.22,-8.35,261861.22
-260045.07,-7.87,262064.07
-260239.71000000002,-7.41,262258.71
-260426.09999999998,-7.53,262445.1
-260614.88,-7.86,262633.88
-260808.2,-7.0,262827.2
-260988.93,-7.91,263007.93
-261184.46999999997,-7.04,263203.47
-261364.53000000003,-6.2,263383.53
-261532.53000000003,-6.16,263551.53
-261699.0,-6.17,263718.0
-261866.52000000002,-6.9,263885.52
-262044.25,-6.54,264063.25
-262217.67,-6.83,264236.67
-262395.41,-7.31,264414.41
-262581.19,-6.98,264600.19
-262761.85,-6.72,264780.85
-262938.7,-7.39,264957.7
-263126.82,-7.45,265145.82
-263316.34,-7.52,265335.34
-263506.84,-7.24,265525.84
-263693.33,-7.54,265712.33
-263883.9,-7.76,265902.9
-264085.7,-7.81,266104.7
-264289.95,-8.29,266308.95
-264508.95,-8.15,266527.95
-264724.79,-7.9,266743.79
-264930.29,-7.34,266949.29
-265126.8,-8.21,267145.8
-265335.05,-8.68,267354.05
-265550.34,-8.77,267569.34
-265767.99,-8.92,267786.99
-265988.62,-8.28,268007.62
-266196.85,-8.49,268215.85
-266409.2,-8.45,268428.2
-266621.47,-8.54,268640.47
-266835.44,-8.55,268854.44
-267050.34,-8.88,269069.34
-267271.57,-8.65,269290.57
-267489.06,-8.95,269508.06
-267712.97,-9.13,269731.97
-267940.56,-8.51,269959.56
-268156.71,-9.25,270175.71
-268386.94,-8.54,270405.94
-268603.34,-8.41,270622.34
-268817.99,-8.98,270836.99
-269043.64,-9.55,271062.64
-269282.12,-9.16,271301.12
-269512.95,-9.09,271531.95
-269742.56,-9.36,271761.56
-269978.24,-9.34,271997.24
-270213.71,-9.23,272232.71
-270447.46,-9.38,272466.46
-270684.58,-9.06,272703.58
-270915.56,-9.32,272934.56
-271151.78,-9.31,273170.78
-271388.43,-8.98,273407.43
-271618.59,-9.17,273637.59
-271852.68,-9.05,273871.68
-272084.83,-9.11,274103.83
-272318.39,-9.05,274337.39
-272550.73,-8.56,274569.73
-272774.08,-8.97,274793.08
-273004.78,-8.58,275023.78
-273228.88,-8.95,275247.88
-273460.36,-9.02,275479.36
-273693.57,-8.28,275712.57
-273911.49,-7.89,275930.49
-274122.71,-8.16,276141.71
-274338.65,-8.58,276357.65
-274564.38,-8.99,276583.38
-274798.06,-8.38,276817.06
-275020.92,-8.95,277039.92
-275255.06,-9.38,277274.06
-275498.22,-8.22,277517.22
-275717.91,-7.76,277736.91
-275928.74,-7.75,277947.74
-276139.08,-8.26,278158.08
-276360.26,-8.41,278379.26
-276584.79,-9.3,278603.79
-276827.86,-7.89,278846.86
-277043.43,-8.05,279062.43
-277261.94,-8.57,279280.94
-277490.38,-8.12,279509.38
-277710.22,-8.04,279729.22
-277928.23,-7.33,279947.23
-278133.06,-6.81,280152.06
-278327.93,-6.53,280346.93
-278516.89,-5.57,280535.89
-278689.46,-6.62,280708.46
-278881.37,-7.12,280900.37
-279082.03,-6.75,281101.03
-279272.19,-7.19,281291.19
-279469.0,-7.82,281488.0
-279683.33,-7.38,281702.33
-279890.55,-6.89,281909.55
-280083.0,-6.73,282102.0
-280278.04,-6.74,282297.04
-280473.05,-6.39,282492.05
-280662.26,-6.55,282681.26
-280853.89,-6.18,282872.89
-281040.05,-6.31,283059.05
-281227.98,-5.95,283246.98
-281410.29,-5.98,283429.29
-281592.88,-5.85,283611.88
-281773.29,-5.67,283792.29
-281951.57,-6.21,283970.57
-282138.27,-5.97,284157.27
-282321.02,-5.69,284340.02
-282499.69,-5.66,284518.69
-282677.88,-5.83,284696.88
-282858.69,-5.71,284877.69
-283038.61,-5.71,285057.61
-283217.6,-6.61,285236.6
-283410.68,-5.28,285429.68
-283584.64,-5.55,285603.64
-283763.31,-5.35,285782.31
-283939.51,-5.77,285958.51
-284119.99,-5.17,286138.99
-284291.2,-5.24,286310.2
-284463.07,-5.0,286482.07
-284630.31,-5.27,286649.31
-284799.74,-5.61,286818.74
-284977.21,-4.9,286996.21
-285144.25,-5.56,287163.25
-285318.46,-5.35,287337.46
-285493.68,-4.99,287512.68
-285663.14,-4.9,287682.14
-285831.25,-5.02,287850.25
-285998.28,-4.57,288017.28
-286160.84,-4.69,288179.84
-286316.59,-5.0,288335.59
-286476.05,-4.79,288495.05
-286645.9,-5.15,288664.9
-286816.95,-4.77,288835.95
-286978.37,-5.06,288997.37
-287151.72,-5.21,289170.72
-287314.2,-5.01,289333.2
-287481.57,-4.97,289500.57
-287649.15,-4.99,289668.15
-287811.54,-4.31,289830.54
-287967.77,-4.07,289986.77
-288117.29,-3.83,290136.29
-288270.29,-3.84,290289.29
-288424.15,-4.33,290443.15
-288584.46,-4.57,290603.46
-288748.48,-4.4,290767.48
-288906.65,-4.97,290925.65
-289067.75,-5.12,291086.75
-289230.89,-5.31,291249.89
-289407.5,-5.73,291426.5
-289591.03,-6.43,291610.03
-289776.55,-5.41,291795.55
-289956.0,-5.72,291975.0
-290140.06,-6.17,292159.06
-290332.78,-6.7,292351.78
-290535.03,-6.29,292554.03
-290730.44,-6.41,292749.44
-290929.37,-6.14,292948.37
-291123.33,-6.98,293142.33
-291331.38,-7.27,293350.38
-291535.91,-7.76,293554.91
-291761.08,-7.58,293780.08
-291983.03,-7.14,294002.03
-292196.17,-6.4,294215.17
-292396.3,-7.53,294415.3
-292617.6,-7.63,294636.6
-292841.7,-8.07,294860.7
-293068.41,-7.62,295087.41
-293292.95,-7.22,295311.95
-293504.28,-7.2,295523.28
-293719.87,-6.68,295738.87
-293926.34,-6.17,295945.34
-294122.25,-4.93,296141.25
-294299.22,-5.66,296318.22
-294486.47,-5.87,296505.47
-294680.28,-6.37,296699.28
-294881.47,-6.95,296900.47
-295090.44,-7.05,297109.44
-295308.27,-7.38,297327.27
-295530.14,-8.03,297549.14
-295744.88,-7.35,297763.88
-295946.07,-7.81,297965.07
-296177.79,-7.6,298196.79
-296406.37,-7.15,298425.37
-296626.29,-7.24,298645.29
-296840.11,-6.68,298859.11
-297050.82,-6.54,299069.82
-297259.16,-6.37,299278.16
-297465.07,-6.63,299484.07
-297675.56,-6.57,299694.56
-297885.55,-5.99,299904.55
-298084.88,-5.87,300103.88
-298282.01,-5.57,300301.01
-298473.76,-4.91,300492.76
-298658.97,-5.93,300677.97
-298857.78,-6.31,300876.78
-299064.6,-6.57,301083.6
-299277.24,-7.14,301296.24
-299501.09,-7.69,301520.09
-299717.68,-7.06,301736.68
-299941.18,-7.07,301960.18
-300165.68,-7.01,302184.68
-300389.47,-5.94,302408.47
-300592.33,-6.23,302611.33
-300801.11,-6.39,302820.11
-301012.9,-6.12,303031.9
-301219.97,-5.68,303238.97
-301419.16,-5.25,303438.16
-301611.78,-5.82,303630.78
-301812.67,-4.73,303831.67
-302003.5,-5.42,304022.5
-302198.18,-5.1,304217.18
-302378.85,-5.39,304397.85
-302573.63,-5.2,304592.63
-302766.08,-4.85,304785.08
-302956.12,-5.27,304975.12
-303149.64,-4.67,305168.64
-303333.54,-3.95,305352.54
-303506.18,-4.25,305525.18
-303683.07,-4.57,305702.07
-303866.71,-5.42,305885.71
-304064.02,-5.28,306083.02
-304260.61,-5.47,306279.61
-304460.01,-5.06,306479.01
-304653.78,-5.8,306672.78
-304857.03,-6.66,306876.03
-305081.36,-7.59,307100.36
-305319.4,-6.99,307338.4
-305540.66,-6.79,307559.66
-305769.83,-6.56,307788.83
-305995.11,-6.38,308014.11
-306216.68,-6.02,308235.68
-306431.81,-5.53,308450.81
-306637.87,-6.12,308656.87
-306855.43,-5.76,308874.43
-307066.64,-5.33,309085.64
-307272.65,-5.7,309291.65
-307483.64,-5.84,309502.64
-307698.54,-6.36,309717.54
-307923.24,-5.44,309942.24
-308132.09,-5.77,310151.09
-308346.78,-5.4,310365.78
-308555.9,-5.97,310574.9
-308775.01,-5.21,310794.01
-308981.36,-5.19,311000.36
-309183.24,-5.41,311202.24
-309387.16,-5.51,311406.16
-309592.25,-5.33,311611.25
-309805.38,-4.92,311824.38
-310004.26,-5.11,312023.26
-310210.32,-4.43,312229.32
-310406.49,-4.76,312425.49
-310608.13,-5.11,312627.13
-310815.49,-4.05,312834.49
-311006.28,-4.03,313025.28
-311196.1,-4.4,313215.1
-311392.5,-3.43,313411.5
-311573.2,-3.9,313592.2
-311760.11,-2.85,313779.11
-311932.82,-3.8,313951.82
-312119.55,-3.46,314138.55
-312301.7,-3.22,314320.7
-312480.46,-3.67,314499.46
-312666.07,-3.23,314685.07
-312845.55,-2.84,314864.55
-313018.27,-2.5,315037.27
-313185.51,-3.62,315204.51
-313372.42,-3.84,315391.42
-313561.58,-2.28,315580.58
-313728.87,-2.6,315747.87
-313898.82,-2.05,315917.82
-314060.85,-1.61,316079.85
-314216.46,-1.27,316235.46
-314366.88,-2.69,316385.88
-314537.97,-2.99,316556.97
-314716.26,-2.95,316735.26
-314894.27,-3.12,316913.27
-315075.35,-3.2,317094.35
-315258.57,-3.57,317277.57
-315447.76,-3.44,317466.76
-315635.63,-3.65,317654.63
-315827.23,-3.29,317846.23
-316013.77,-3.6,318032.77
-316205.88,-4.22,318224.88
-316409.23,-4.41,318428.23
-316618.14,-5.3,318637.14
-316843.79,-4.57,318862.79
-317056.2,-4.41,319075.2
-317266.05,-4.37,319285.05
-317475.71,-4.45,319494.71
-317687.28,-4.41,319706.28
-317898.44,-4.03,319917.44
-318102.87,-3.81,320121.87
-318304.1,-4.24,320323.1
-318512.08,-3.39,320531.08
-318706.52,-3.14,320725.52
-318896.25,-2.98,320915.25
-319083.41,-3.08,321102.41
-319271.52,-2.08,321290.52
-319445.54,-2.9,321464.54
-319631.44,-2.37,321650.44
-319809.7,-2.44,321828.7
-319988.93,-2.24,322007.93
-320164.94,-1.93,322183.94
-320336.78,-1.92,322355.78
-320507.73,-1.35,322526.73
-320671.25,-1.52,322690.25
-320836.75,-1.88,322855.75
-321007.5,-1.21,323026.5
-321169.3,-1.13,323188.3
-321329.45,-0.93,323348.45
-321486.81,-0.76,323505.81
-321641.92,-1.4,323660.92
-321805.46,-0.43,323824.46
-321957.35,-0.84,323976.35
-322112.84,-0.34,324131.84
-322262.22,0.13,324281.22
-322405.82,0.08,324424.82
-322549.71,-0.23,324568.71
-322697.82,-0.56,324716.82
-322850.14,-0.16,324869.14
-322997.8,-0.24,325016.8
-323146.07,-0.08,325165.07
-323292.26,0.19,325311.26
-323434.96,-0.55,325453.96
-323578.53,0.44,325597.53
-323717.58,0.85,325736.58
-323852.11,0.72,325871.11
-323987.51,1.31,326006.51
-324116.71,0.56,326135.71
-324253.29,0.57,326272.29
-324390.6,0.31,326409.6
-324529.92,0.57,326548.92
-324666.86,0.61,326685.86
-324799.74,0.43,326818.74
-324937.34,0.16,326956.34
-325075.29,0.7,327094.29
-325210.59,0.39,327229.59
-325347.94,0.46,327366.94
-325482.23,0.41,327501.23
-325610.26,1.04,327629.26
-325735.37,1.19,327754.37
-325868.33,0.57,327887.33
-325998.76,0.79,328017.76
-326133.02,0.7,328152.02
-326266.6,0.8,328285.6
-326400.88,0.66,328419.88
-326527.41,1.36,328546.41
-326653.75,1.36,328672.75
-326782.71,1.11,328801.71
-326913.77,1.0,328932.77
-327050.97,0.41,329069.97
-327191.1,0.2,329210.1
-327324.58,0.79,329343.58
-327465.04,0.1,329484.04
-327601.45,0.78,329620.45
-327734.47,0.49,329753.47
-327870.2,0.47,329889.2
-328001.98,0.77,330020.98
-328133.12,0.92,330152.12
-328263.04,0.96,330282.04
-328392.96,0.97,330411.96
-328532.33,0.15,330551.33
-328665.82,0.71,330684.82
-328802.86,0.32,330821.86
-328940.02,0.35,330959.02
-329086.13,-0.34,331105.13
-329229.11,-0.1,331248.11
-329371.8,-0.12,331390.8
-329510.64,0.05,331529.64
-329648.67,0.26,331667.67
-329774.53,1.03,331793.53
-329899.11,1.02,331918.11
-330029.26,0.88,332048.26
-330146.85,1.79,332165.85
-330266.73,1.83,332285.73
-330380.18,2.01,332399.18
-330491.8,2.32,332510.8
-330599.19,2.77,332618.19
-330703.12,3.27,332722.12
-330812.49,2.53,332831.49
-330921.72,2.54,332940.72
-331025.68,3.19,333044.68
-331128.6,3.19,333147.6
-331228.92,3.48,333247.92
-331327.18,3.75,333346.18
-331428.7,3.34,333447.7
-331534.65,3.23,333553.65
-331639.97,3.35,333658.97
-331746.91,2.9,333765.91
-331853.22,3.01,333872.22
-331951.72,3.7,333970.72
-332049.57,3.62,334068.57
-332152.78,2.9,334171.78
-332257.22,3.09,334276.22
-332366.18,2.69,334385.18
-332472.39,2.87,334491.39
-332578.27,2.81,334597.27
-332691.67,2.04,334710.67
-332812.66,1.6,334831.66
-332929.77,1.61,334948.77
-333050.18,1.36,335069.18
-333170.26,1.15,335189.26
-333299.6,0.53,335318.6
-333426.02,0.8,335445.02
-333563.73,-0.07,335582.73
-333704.89,-0.62,335723.89
-333848.11,-0.66,335867.11
-333997.26,-0.95,336016.26
-334148.32,-1.48,336167.32
-334309.87,-1.92,336328.87
-334475.63,-2.14,336494.63
-334641.34,-2.17,336660.34
-334811.76,-2.65,336830.76
-334987.19,-2.94,337006.19
-335166.57,-2.78,337185.57
-335345.88,-3.17,337364.88
-335527.64,-3.16,337546.64
-335716.61,-3.5,337735.61
-335913.76,-3.98,337932.76
-336114.26,-4.12,338133.26
-336323.61,-4.6,338342.61
-336542.23,-5.07,338561.23
-336773.85,-5.68,338792.85
-337002.57,-5.5,339021.57
-337240.23,-5.95,339259.23
-337484.53,-6.21,339503.53
-337740.3,-6.55,339759.3
-337999.48,-6.96,340018.48
-338269.61,-7.1,340288.61
-338550.07,-7.71,340569.07
-338848.08,-8.39,340867.08
-339170.9,-9.18,341189.9
-339504.3,-9.56,341523.3
-339824.05,-8.99,341843.05
-340152.7,-9.22,342171.7
-340498.12,-9.66,342517.12
-340810.71,-8.98,342829.71
-341148.3,-9.14,343167.3
-341453.5,-8.33,343472.5
-341777.54,-9.03,343796.54
-342091.3,-8.62,344110.3
-342417.5,-8.85,344436.5
-342738.4,-8.84,344757.4
-343050.57,-8.53,345069.57
-343367.06,-8.69,345386.06
-343673.31,-8.29,345692.31
-343983.51,-8.43,346002.51
-344306.51,-8.88,346325.51
-344606.55,-8.01,346625.55
-344918.22,-8.46,346937.22
-345230.75,-8.49,347249.75
-345515.98,-7.44,347534.98
-345818.99,-8.14,347837.99
-346140.14,-8.74,348159.14
-346457.58,-8.61,348476.58
-346757.01,-8.0,348776.01
-347018.59,-6.52,349037.59
-347309.75,-7.73,349328.75
-347589.65,-7.2,349608.65
-347871.44,-7.28,349890.44
-348156.28,-7.36,350175.28
-348459.96,-8.1,350478.96
-348752.06,-7.61,350771.06
-349049.87,-7.83,351068.87
-349349.86,-7.89,351368.86
-349649.52,-7.87,351668.52
-349945.45,-7.72,351964.45
-350245.39,-7.86,352264.39
-350543.81,-7.97,352562.81
-350844.19,-7.63,352863.19
-351140.35,-7.59,353159.35
-351428.64,-7.4,353447.64
-351719.96,-7.94,353738.96
-352007.73,-7.55,354026.73
-352321.59,-8.15,354340.59
-352650.07,-8.58,354669.07
-352984.84,-8.79,355003.84
-353324.13,-9.0,355343.13
-353659.39,-8.87,355678.39
-353993.8,-8.87,356012.8
-354318.1,-8.52,356337.1
-354644.15,-8.57,356663.15
-354977.03,-8.78,356996.03
-355308.57,-8.7,357327.57
-355647.56,-8.94,357666.56
-355985.16,-8.99,358004.16
-356332.19,-8.8,358351.19
-356663.93,-8.41,358682.93
-356997.26,-8.52,359016.26
-357331.23,-8.7,359350.23
-357648.98,-7.84,359667.98
-357980.86,-8.6,359999.86
-358298.46,-7.84,360317.46
-358634.62,-8.74,360653.62
-358942.09,-7.69,360961.09
-359272.68,-8.39,361291.68
-359584.05,-7.89,361603.05
-359885.01,-7.4,361904.01
-360200.0,-7.61,362219.0
-360523.32,-8.26,362542.32
-360815.55,-7.07,362834.55
-361110.18,-6.07,363129.18
-361404.43,-7.11,363423.43
-361710.28,-7.55,363729.28
-362008.06,-7.2,364027.06
-362313.63,-7.46,364332.63
-362642.14,-8.14,364661.14
-362969.42,-8.19,364988.42
-363273.98,-7.36,365292.98
-363575.91,-7.23,365594.91
-363886.43,-7.58,365905.43
-364196.95,-7.55,366215.95
-364505.74,-7.46,366524.74
-364823.98,-7.8,366842.98
-365134.5,-7.5,367153.5
-365438.0,-7.18,367457.0
-365738.02,-6.73,367757.02
-366042.7,-7.38,368061.7
-366353.32,-7.64,368372.32
-366690.0,-8.29,368709.0
-367013.11,-7.82,369032.11
-367325.19,-7.4,369344.19
-367636.19,-7.36,369655.19
-367931.12,-6.77,369950.12
-368233.96,-7.04,370252.96
-368537.77,-7.06,370556.77
-368818.08,-6.17,370837.08
-369106.77,-6.49,371125.77
-369395.46,-6.46,371414.46
-369682.77,-6.39,371701.77
-369971.47,-6.44,371990.47
-370252.03,-6.11,372271.03
-370521.9,-5.7,372540.9
-370775.41,-4.96,372794.41
-371039.06,-5.42,373058.06
-371316.23,-5.9,373335.23
-371600.58,-6.16,373619.58
-371894.53,-6.49,373913.53
-372200.81,-6.86,374219.81
-372539.43,-7.94,374558.43
-372875.21,-7.78,374894.21
-373208.25,-7.66,375227.25
-373536.26,-7.45,375555.26
-373859.38,-7.26,375878.38
-374182.46,-7.22,376201.46
-374500.09,-7.01,376519.09
-374803.48,-6.46,376822.48
-375112.47,-6.67,377131.47
-375414.32,-6.46,377433.32
-375720.36,-6.5,377739.36
-376014.99,-6.2,378033.99
-376332.87,-6.85,378351.87
-376638.42,-6.35,378657.42
-376932.76,-5.93,378951.76
-377224.49,-5.81,379243.49
-377515.23,-5.76,379534.23
-377798.3,-5.44,379817.3
-378068.62,-4.91,380087.62
-378340.68,-4.97,380359.68
-378621.31,-5.28,380640.31
-378896.11,-5.02,380915.11
-379168.27,-4.92,381187.27
-379429.65,-4.42,381448.65
-379694.47,-4.6,381713.47
-379961.84,-3.76,381980.84
-380227.64,-4.52,382246.64
-380518.27,-5.15,382537.27
-380803.56,-5.24,382822.56
-381085.68,-5.09,383104.68
-381391.56,-5.97,383410.56
-381694.56,-5.87,383713.56
-382005.52,-6.06,384024.52
-382305.75,-5.63,384324.75
-382599.45,-5.37,384618.45
-382888.51,-5.18,384907.51
-383157.3,-4.36,385176.3
-383439.15,-4.88,385458.15
-383723.24,-4.93,385742.24
-383992.93,-4.31,386011.93
-384257.03,-4.32,386276.03
-384519.1,-3.29,386538.1
-384766.31,-2.67,386785.31
-385026.83,-3.88,387045.83
-385302.77,-4.56,387321.77
-385587.07,-4.74,387606.07
-385889.31,-5.35,387908.31
-386193.73,-5.37,388212.73
-386517.02,-5.99,388536.02
-386838.17,-5.86,388857.17
-387187.32,-6.7,389206.32
-387530.58,-6.48,389549.58
-387854.9,-5.8,389873.9
-388185.14,-5.98,390204.14
-388497.83,-5.35,390516.83
-388792.96,-4.68,390811.96
-389090.25,-4.73,391109.25
-389395.18,-4.96,391414.18
-389694.0,-4.7,391713.0
-389992.38,-4.65,392011.38
-390281.36,-4.26,392300.36
-390564.85,-4.03,392583.85
-390840.3,-3.67,392859.3
-391107.46,-3.33,393126.46
-391374.65,-3.32,393393.65
-391630.21,-2.78,393649.21
-391881.96,-2.61,393900.96
-392129.04,-2.37,394148.04
-392377.66,-2.43,394396.66
-392618.05,-2.0,394637.05
-392864.91,-2.3,394883.91
-393107.48,-2.1,395126.48
-393330.87,-1.12,395349.87
-393551.45,-0.98,395570.45
-393787.09,-1.71,395806.09
-394015.24,-1.31,396034.24
-394242.07,-1.23,396261.07
-394463.47,-0.95,396482.47
-394684.67,-0.93,396703.67
-394895.89,-0.4,396914.89
-395108.05,-0.45,397127.05
-395317.19,-0.25,397336.19
-395526.55,-0.28,397545.55
-395726.55,0.29,397745.55
-395935.06,-0.2,397954.06
-396145.0,-0.22,398164.0
-396369.0,-0.94,398388.0
-396587.0,-0.57,398606.0
-396785.0,0.47,398804.0
-396985.0,0.36,399004.0
-397181.0,0.64,399200.0
-397390.0,-0.07,399409.0
-397593.0,0.31,399612.0
-397796.0,0.39,399815.0
-397996.0,0.51,400015.0
-398193.0,0.7,400212.0
-398382.0,1.16,400401.0
-398564.0,1.6,400583.0
-398754.0,1.15,400773.0
-398951.0,0.83,400970.0
-399144.0,0.98,401163.0
-399326.0,1.78,401345.0
-399510.0,1.62,401529.0
-399694.0,1.63,401713.0
-399880.0,1.57,401899.0
-400065.0,1.58,402084.0
-400242.0,2.18,402261.0
-400430.0,1.49,402449.0
-400613.0,1.79,402632.0
-400791.0,2.14,402810.0
-400967.0,2.2,402986.0
-401138.0,2.62,403157.0
-401317.0,2.12,403336.0
-401494.0,2.27,403513.0
-401674.0,2.01,403693.0
-401853.0,2.2,403872.0
-402034.0,1.9,404053.0
-402221.0,1.64,404240.0
-402398.0,2.41,404417.0
-402579.0,2.1,404598.0
-402764.0,1.88,404783.0
-402950.0,1.78,404969.0
-403130.0,2.22,405149.0
-403314.0,1.56,405333.0
-403491.0,2.41,405510.0
-403667.0,2.49,405686.0
-403840.0,2.65,405859.0
-404012.0,2.71,406031.0
-404192.0,2.22,406211.0
-404380.0,1.79,406399.0
-404558.0,2.44,406577.0
-404740.0,2.27,406759.0
-404910.0,3.15,406929.0
-405081.0,2.9,407100.0
-405265.0,2.19,407284.0
-405434.0,2.9,407453.0
-405617.0,2.06,407636.0
-405796.0,2.45,407815.0
-405972.0,2.67,407991.0
-406155.0,2.17,408174.0
-406342.0,1.99,408361.0
-406533.0,1.77,408552.0
-406719.0,1.83,408738.0
-406899.0,2.09,408918.0
-407078.0,2.21,409097.0
-407267.0,1.73,409286.0
-407452.0,2.13,409471.0
-407638.0,1.8,409657.0
-407831.0,1.73,409850.0
-408030.0,1.57,410049.0
